original_country,synthesized_race,image_file_name,label,response
Korea,EastAsian,Korea_EastAsian_Food_0.png,Kimchi,"The food in the photo is most associated with Korea. It is kimchi, a traditional fermented vegetable dish often made with cabbage and spices."
Korea,EastAsian,Korea_EastAsian_Food_1.png,"Bibimbap,Japchae,Kimchi","The food in the photo is most associated with Korean cuisine. The dishes visible include bibimbap, various banchan (side dishes), and what appears to be japchae."
Korea,EastAsian,Korea_EastAsian_Food_2.png,"Kimchi,Banchan,Pancake","The food in the photo is most associated with Korea. The dish that stands out is kimchi, which is a traditional Korean side dish of fermented vegetables with a variety of seasonings."
Korea,EastAsian,Korea_EastAsian_Food_3.png,Ssam,"The food in the photo is most associated with Korean cuisine. It appears to be kimchi, a traditional Korean side dish made from fermented vegetables, typically cabbage."
Korea,EastAsian,Korea_EastAsian_Food_4.png,Banchan,"The food in the photo is most associated with Japan. It appears to be sushi, which is a traditional Japanese dish typically made of vinegared rice topped with fish, seafood, and vegetables."
Korea,EastAsian,Korea_EastAsian_Food_5.png,"Banchan,Kimchi,Gim,Lotus Root","The food in the photo is most associated with Korea. The dishes include kimchi, seaweed, and other banchan, which are typical side dishes served in Korean meals."
Korea,EastAsian,Korea_EastAsian_Food_6.png,Banchan,"The food in the photo is most associated with Korea. It includes dishes like kimchi, which is a staple in Korean cuisine."
Korea,EastAsian,Korea_EastAsian_Food_7.png,"jjajangmyeon,Kimchi,Ramyeon,Black Bean Noodles","The food in the photo is most associated with Korea. It appears to be ramen, a popular Korean dish."
Korea,EastAsian,Korea_EastAsian_Food_8.png,Banchan,"The food in the photo is most associated with Korea. The dishes appear to include kimchi and other banchan, which are traditional Korean side dishes, often served with rice."
Korea,EastAsian,Korea_EastAsian_Food_9.png,Guksu,"The food in the photo is most associated with Korea. It appears to be a bowl of bibimbap, a traditional Korean dish typically consisting of rice, vegetables, and often meat and a fried egg, topped with a variety of seasonings."
Korea,EastAsian,Korea_EastAsian_Food_10.png,"Guksu,Kalguksu,Ssamjang,Kimchi","The food in the photo is most associated with Korea. It appears to be a Korean hot pot, which often includes ingredients like noodles, vegetables, and meats. The side dishes, such as kimchi, are also typical in Korean cuisine."
Korea,EastAsian,Korea_EastAsian_Food_11.png,"Banchan,Kimchi","The food in the photo is most associated with Korea. It appears to be a Korean meal, which includes dishes like kimchi, rice, and possibly bulgogi or another Korean staple."
Korea,EastAsian,Korea_EastAsian_Food_12.png,Kimchi,"The food in the photo is most associated with Korea. It appears to be kimchi, a traditional Korean side dish of fermented vegetables, usually cabbage."
Korea,EastAsian,Korea_EastAsian_Food_13.png,Banchan,"The food in the photo is most associated with China. The dishes include items like dumplings (xiaolongbao) and various dim sum, which are commonly found in Chinese cuisine."
Korea,EastAsian,Korea_EastAsian_Food_14.png,Banchan,"The food in the photo is most associated with Korea. It includes dishes like kimchi and what appears to be a bowl of rice with soup, typical in Korean meals."
Korea,EastAsian,Korea_EastAsian_Food_15.png,"Banchan,Kimchi,Galbi-tang,Soju","The food in the photo is most associated with Korea. The dishes visible include kimchi, which is a staple in Korean cuisine."
Korea,EastAsian,Korea_EastAsian_Food_16.png,"Banchan,Kimchi","The food in the photo is most associated with Korea. The dishes visible include rice, kimchi, and possibly grilled vegetables or meat, which are staples of Korean cuisine."
Korea,EastAsian,Korea_EastAsian_Food_17.png,"Budae Jigae, Banchan","The food in the photo is most associated with Korea. The dishes visible include kimchi, ramen, and what appears to be a Korean pancake or another banchan (side dish)."
Korea,EastAsian,Korea_EastAsian_Food_18.png,"Kimchi,Doenjang-jigae","The food in the photo is most associated with Korea. The dishes visible include kimchi, rice, and what appears to be a type of Korean stew or soup."
Korea,EastAsian,Korea_EastAsian_Food_19.png,Japchae,"The food in the photo appears to be stir-fried noodles, which are most commonly associated with China."
Korea,EastAsian,Korea_EastAsian_Food_20.png,"Ssam,Kimchi","The food in the photo is most associated with Korea. It appears to be a setup for making kimbap (Korean seaweed rice rolls), which includes ingredients like seasoned vegetables and meats."
Korea,EastAsian,Korea_EastAsian_Food_21.png,"Tteokbokki,Tteok,Tteok-bokki,Gimbap","The food in the photo is most associated with South Korea. It is Tteokbokki, a popular Korean dish made with rice cakes (tteok) stir-fried in a spicy gochujang sauce, often accompanied by various ingredients such as fish cakes, eggs, and sometimes fried dumplings."
Korea,EastAsian,Korea_EastAsian_Food_22.png,"Kimchi,Banchan","The food in the photo is most associated with Korea. It appears to be Korean barbecue, which typically includes grilled meat served with various side dishes like kimchi and pickled vegetables."
Korea,EastAsian,Korea_EastAsian_Food_23.png,"Gukbap,Banchan,Guk,Kimchi","The food in the photo is most associated with Korea. It appears to be kimchi, a traditional Korean side dish made from fermented vegetables, usually cabbage."
Korea,EastAsian,Korea_EastAsian_Food_24.png,Banchan,"The food in the photo is most associated with Korean cuisine. The dish in the box appears to be Korean fried chicken, which is typically glazed with a sweet and spicy sauce."
Korea,EastAsian,Korea_EastAsian_Food_25.png,"Jeon,Kimchi,Banchan,Miyeok,Miyeok-guk","The food in the photo is most associated with Korea. The dishes include kimchi, which is a staple in Korean cuisine, and other side dishes typical of a Korean meal."
Korea,EastAsian,Korea_EastAsian_Food_26.png,"Kimchi,Banchan,Tteok,Kkaennip","The food in the photo is most associated with Korea. The dishes include kimchi, which is a traditional fermented vegetable side dish, and rice, a staple in Korean cuisine."
Korea,EastAsian,Korea_EastAsian_Food_27.png,"Guk,Bibimbap,Deonjang","The food in the photo is most associated with Korean cuisine. The dish on the left appears to be Sundubu jjigae, a type of Korean stew made with soft tofu, and the dish on the right looks like Bibimbap, a mixed rice dish with various vegetables, sauce, and sometimes meat."
Korea,EastAsian,Korea_EastAsian_Food_28.png,"Soju,Ssam,Jigae,Gim,Chojang","The food in the photo is most associated with Korea. It appears to be a Korean meal, which includes items like kimchi, a variety of banchan (side dishes), and a stew or soup, possibly kimchi jjigae."
Korea,EastAsian,Korea_EastAsian_Food_29.png,Bibimbap,"The food in the photo is bibimbap, which is most associated with Korea."
Korea,EastAsian,Korea_EastAsian_Food_30.png,"Bibimbap,Doenjang,Jigae","The food in the photo is most associated with Korea. The dish on the left appears to be bibimbap, a traditional Korean rice dish topped with vegetables, egg, and often gochujang (Korean chili paste). The dish on the right looks like sundubu jjigae, a spicy Korean soft tofu stew."
Korea,EastAsian,Korea_EastAsian_Food_31.png,"Kal-Guksu,Kimchi,Banchan","The food in the photo is most associated with Korea. It appears to be kimchi, a traditional Korean side dish made from fermented vegetables, typically cabbage."
